Nom_pharmacie;Adresse;Code_postal;Ville;Telephone
F17001606701102008;21;17390;17452;0546360196
F18000279201022019;;18310;18103;0248514216
F35001912120012020;23;35560;35019;0299974116
F37000787401062011;2;37000;37261;0247202738
F37000358401112013;24;37150;37073;0247238968
F37000819501042014;28;37000;37261;0247614302
F37000777501042010;7;37510;37243;0247500023
F37000937501022015;23;37210;37270;0247521005
F450018460;658;45200;45004;0557356720
F33004348001072010;68;33800;33063;0556916131
F45001614215041992;76;45800;45284;0238520104
F45001596111052024;90;45160;45282;
F37000310501042020;25;37140;37031;0247977020
R10100000050776;6;41022;41018;
F45000441101042007;24;45630;45029;0238358469
F56001907705012004;1;56250;56137;0297459032
F360008056;5;36300;36018;0254282828
F28000405202042024;11;28400;28280;0237520623
F37000383201072020;5;37230;37109;0247422512
F45000540008042002;18;45120;45104;0238878972
F37000307127052008;6;37140;37031;0247977159
F37000348501012024;16;37500;37072;0247930214
F37000914404112019;3;37200;37261;0247286601
F370000218;3;37304;37122;0247487070
F86000621201022003;;86120;86274;0549226263
F28000141319052016;;28300;28006;0237329503
F630015360;14;63800;63124;
F22001134001042003;4;22000;22278;0296331061
F62000772401052005;33;62570;62139;0321383268
F50001164828092021;14;50670;50542;0233598024
F500000575;7;50170;50410;0233607200
F50001189501062019;47;50400;50218;0233500076
F22001195116031942;1;22310;22194;0296356247
F610000077;9;61400;61293;0233834040
F61078802801011986;;61270;61342;0233849638
F500018148;;50400;50218;0233508282
F56001816006012020;19;56100;56121;0297216572
F610784423;17;61140;61483;0233302020
F61078623831032012;22;61320;61074;0233272027
F29001405921052007;;29880;29195;0298047345
F760023291;21;76530;76319;0232114321
F700000011;5;70104;70279;0384646161
F21000740708011996;2;21350;21710;0380496048
F21000405701102016;35;21000;21231;0380713624
F21000502124112016;91;21000;21231;0380662430
F58000289701052017;2;58000;58194;0386574105
F42000862501082025;17;42100;42218;0477572552
F71000667701032007;11;71270;71351;0385762284
F71000292410082022;1;71100;71076;0385483048
F56002071104011999;14;56350;56194;0299919476
F89000466630122020;14;89300;89206;0386621058
F28000505903112025;5;28600;28220;
F890009491;17;89101;89387;
F21000337224012017;54;21200;21054;0380221351
F69001008724071942;21;69700;69091;0478730428
F890975535;1;89206;89025;0386346600
F840023592;313;84000;84007;
F21000465101032002;33;21000;21231;0380416336
F89000443501082009;39;89113;89167;0386737414
F63000550230122024;1;63100;63113;0473253107
F89000550701032014;;89250;89382;0386477618
F63000680701012022;18;63350;63210;0473687043
F460000102;;46300;46127;0565276527
F39000337415012018;6;39290;39335;0384702669
R10100000188519;1;68128;68349;
R10000000574230;;65320;65100;
F62000595912032003;1;62720;62705;0321108888
F59001028603071990;1;59950;59028;03 27 90 79 92
F59003310611051990;;59123;59668;03 28 26 87 80
F59002678701042014;24;59277;59502;03 27 79 34 10
F59003128201012022;329;59300;59606;03 27 46 36 01
F69001770231012000;179;69124;69299;0478328727
F59003217301032001;1;59290;59646;0320704393
F59000981720122024;1;59380;59016;0328270840
F59002268701041997;431;59630;59358;0328298216
F59001417123092013;10;59220;59172;03 27 44 00 91
F59003190201012021;13;59127;59631;0327827252
F59002368511012016;558;59700;59378;0320551409
F62001544601012017;7;62550;62652;0321047231
F62001721025061992;1;62159;62839;03 21 07 07 30
F62001441510052013;23;62410;62573;0321740799
F590786984;9008;59124;59205;0327222020
F62000709601112018;956;62400;62119;0321571096
F62001381315112020;1072;62120;62543;03 21 95 84 98
F59001342103072017;142;59210;59155;
F59003300729122025;33;59212;59659;0327602176
F62000486105072021;83;62153;62001;0321453434
F59002670401102024;10;59173;59497;0328498207
F62001216101022008;11;62147;62440;03 21 07 41 00
F62001491001012019;49;62120;62620;0321020476
F59002640701062003;1;59214;59485;0327850517
F62001448001101999;1;62640;62587;0321751845
F62001489401072005;372;62890;62618;03 21 35 65 23
F62000804501052009;60;62200;62160;0321314167
F59001660620062016;9;59128;59234;03 27 88 88 29
F59000940329102021;9;59650;59009;0320914150
F97046526606061983;61;97411;97415;0262440033
F97046502723102006;19;97400;97411;0262212031
F97040459601112020;19;97434;97415;0262332233
F40000948601042022;305;40200;40229;0558074021
F97046475618012016;13;97400;97411;0262302339
F970411146;16;97410;97416;0262544545
F97046421007032005;13;97421;97414;0262390162
F82000240031072015;;82290;82096;
F97046600928032022;1;97423;97415;
F54001826402052002;38;54500;54547;0383513942
F54001440417081990;5;54260;54322;0382265212
F54001557507072017;42;54000;54395;0383553969
F88000272021072015;27;88000;88160;0329824845
F54001554203052010;38;54000;54395;0383320645
F54001165701112011;32;54800;54273;0382330569
F54001851201032024;60;54600;54578;0383272769
F54000605301082008;7;54120;54039;0383751010
F88000235722042024;25;88430;88115;
F54001849601042011;1;54600;54578;0383403977
F57001917416122024;9;57860;57481;0382451487
F57002049523062025;301;57200;57631;
F57001851501022020;2;57000;57463;0387750179
F57001781429062021;;57535;57443;
F35002395801102023;12;35133;35142;0299972300
F57002044601092007;14;57200;57631;0387984058
F88000422101022022;2;88110;88372;0329414212
F880000138;1;88500;88292;0329371233
F88000298531012005;9;88000;88160;0329813131
F88000283720082007;;88000;88160;0329822090
F88000465001042013;15;88100;88413;0329563136
F57001776401112021;3;57280;57433;0387802106
F54001864516012011;1;54190;54580;0382894056
F57001679001122021;34;57800;57240;0387047668
F540000361;26;54303;54329;0383763636
F570027979;2;57140;57511;0328559659
F57001711113122014;124;57910;57289;0387981210
F38000725201122013;2;38100;38185;0476215778
F54001846225072019;42;54600;54578;0383285210
F54001642501122022;20;54000;54395;0383329011
F57001914104052009;301;57950;57480;0387664993
F94000621611012018;25;94360;94015;0953412968
F67000702001022023;19;67600;67115;0388857467
F25000888501122024;30;25230;25196;0381343476
F67000895223102023;87;67150;67336;
F68001265516012019;14;68320;68227;0389474017
F83000514620062018;;83240;83036;0494640275
F68001500531072006;4;68250;68287;0389496034
F67000855602112021;38;67170;67539;0388512280
F74000529301082019;451;74440;74183;0450430106
F390007821;;39000;39300;0384248476
F25000936221012023;8;25400;25230;0381945366
F900003211;24;90500;90009;0384571900
F25000931306012015;19;25400;25230;0381942281
F84000978119122016;554;84100;84087;0490111133
F90000174402022002;38;90300;90029;0384260526
F70000146430092020;32;70230;70197;0384783106
F90000112401112009;78;90000;90010;0384215184
F25000341510012005;21;25350;25367;0381372040
F70000251201122011;21;70290;70413;0384236337
F25001314106081998;1;25230;25539;0381341095
F25001224226112012;15;25660;25410;0381820728
F25000338102012009;93;25350;25367;0381372036
F69001373501102007;20;69200;69259;0472500053
R10100000050026;5;81013;81004;
F540024254;14;54850;54366;0383351393
F250020377;;25620;25364;0381554747
F70000169601102021;20;70130;70257;0384782313
F250000726;5;25290;25434;0381624600
F44001658201042023;92;44800;44162;0240761518
F44001398513022012;;44200;44109;0240345909
F44002619301102004;1;44110;44054;0240550581
F53003285321012002;79;53940;53001;0243689268
F72001022201022022;10;72150;72103;0243448022
R10100000337090;6;49124;49267;0232808535
F72000909101062020;182;72000;72181;0243283621
F72001073501012022;11;72300;72264;
F44001634301072019;4;44390;44149;0240772612
F44001727501062014;60;44119;44209;0240946171
F56001784001022008;6;56870;56106;0297571696
F44001570901042024;14;44420;44097;0240426145
F170025076;4;17220;17413;0546506186
F72000987701102022;44;72700;72003;0243807861
F85001510801012025;70;85200;85092;0251691253
F26000406401062004;;26420;26074;0970106089
F44001499101062023;11;44340;44020;0240651396
F49053238901072013;18;49100;49007;0241480839
F85002256701042020;106;85340;85194;0251328551
F22001211615112016;;22780;22131;0296385555
F29001351513082024;37;29780;29197;0298707834
F29001283025102010;5;29310;29230;0298713598
F56001881417012000;26;56220;56123;0297662122
F640019139;4;64160;64405;0559806464
F35002116817122023;117;35200;35238;0299508785
F35002159802011979;48;35000;35238;0299592156
F35002024404012021;92;35000;35238;0299360543
F56002061213051987;5;56310;56188;0297397322
F56002104001092021;5;56660;56222;0297603008
F56001604018112002;38;56800;56032;0297934658
F29001160001102008;11;29540;29278;0298938433
F29001169101082020;9;29260;29198;0298254559
F29001285515062019;5;29270;29024;0298930179
F13003018201072023;72;13520;13058;0490543040
F29001123813102025;17;29820;29069;0298075465
F35001981601082015;42;35230;35208;0299576326
F29002481916092013;2;29290;29119;
F29001074315102020;;29830;29257;0298898711
F29001280631032023;;29600;29254;0298882335
F350000410;;35150;35136;0299475400
F56001703030092022;22;56490;56080;0256305656
F33003889401072018;5;33120;33009;0556834062
F16000529401101994;120;16100;16102;0545820020
F17001552314102009;18;17100;17415;0546930395
F17001424501112025;50;17200;17306;0546056137
F17001066401052016;40;17770;17070;
F75003372201022017;40;75018;75118;0146065010
F79001031801031985;21;79310;79345;0549633384
F79001436916112021;12;79100;79329;0549962985
F79001027603011984;;79100;79300;0549962230
F79001101930112003;36;79100;79329;0549662185
F79001037501052003;30;79300;79049;0549651164
F86078693801032010;25;86000;86194;0549016236
F86078729001052019;2;86240;86133;0549552116
F72000993501022020;;72230;72008;0243211041
F860014836;;86300;86070;0549396707
F36000360201112021;9;36220;36224;0254375028
F24001148601062024;23;24000;24322;0553082260
F24000390520061989;;24210;24020;0553506002
R10100000005163;;24460;24002;0553452618
F47001145301112020;3;47500;47179;0553711250
F33004374626051987;92;33800;33063;
F33004884406072015;8;33700;17229;0556975527
F33004201122052020;40;33000;33063;0556925568
F33004593101042021;;33230;33154;0557695006
F33004833112102000;2;33310;33249;0556065041
F24001085014022022;92;24700;24294;
F09000131416122011;9;09500;09194;
F33004391021081997;68;33800;33063;0556914070
F40000950201062004;340;40465;40230;0558572167
F40001038515022008;19;40150;40304;0558435519
F47001202201062007;78;47110;47252;0553010021
F47000958006052011;;47500;47106;0553408644
F2A000178001112019;65;20000;2A004;0495233661
F33004013015122003;2;33540;33057;0556718028
R10100000184924;55;64000;64445;0559277430
F40000880113042023;377;40000;40192;0558464993
F47000387201072014;180;47250;47034;0553892461
F24000879701072019;11;24260;24067;0553072062
F33003914001072024;5;33740;33011;0556602451
F260020201;368;26000;26362;0442020818
F24000804501082023;11;24100;24037;0553571831
F24000935715122020;;24460;24115;
F17001148002122019;12;17137;17190;0546509682
F64001067401112007;38;64190;64416;0559665027
F97020443427022020;;97224;97207;
F40000912222062010;;40110;40197;0558078142
F09000084530052016;;09350;09105;
F09000164501112024;3;09200;09261;0561660067
F310034491;9;31470;31188;0607442456
F32000147201032022;23;32410;32083;0562681320
F65000368421102024;17;65000;65440;
F65000280101062009;3;65100;65286;0562943066
F65000245406052013;2;65110;65138;0562925039
F81000725215031989;;81530;81314;
F81000206322091989;7;81200;81002;
F81000593414112005;4;81380;81144;0563607693
F81000229522082014;31;81000;81004;0563540392
F82000803529052009;;82200;82101;0563294322
F31001161430092020;84;31400;31555;
F320004930;5500;32550;32282;0562661922
F560000242;;56190;56018;0297486161
F34079498101042024;4;34210;34189;0468912032
F65000330429112021;26;65170;65388;0562394025
F65000250401012003;17;65330;65183;0562997020
F31001602706091991;110;31170;31557;0561068878
F31000957618072017;132;31800;31344;0561890049
F170000079;;17310;17385;0546763100
F81000412701042001;6;81100;81065;0563590454
F65000193601102007;1;65200;65059;0562952581
F05000306001101999;11;05130;05170;0492541292
F46000300701022005;166;46130;46038;0565384009
F31001568001062025;56;31000;31555;0561625629
F65000180302062003;37;65400;65032;0562970060
F81000513201102003;11;81100;81065;0563590760
F06001461001012023;31;06000;06088;0493883333
R10100000120660;9;87280;87085;
F19000980301091997;14;19140;19276;0555731448
F87001319012021982;;87800;87096;0555007009
F87001244001112025;4;87000;87085;0555346536
F87001356201042002;;87510;87118;0555756371
F87001317409121999;12;87190;87089;0555685232
F23000301401102019;2;23000;23193;0555800030
F190002139;25;19260;19269;0555986000
F24000923328062021;199;24750;24098;0553534002
F46000293401082007;;46120;46012;0565389819
R10100000762372;2;71120;71106;
F01000586628091994;9;01230;01416;0474364024
F070000112;27;07140;07050;0475378000
F07000245606022020;7;07350;07076;0475514098
F26000382707121997;2;26500;26058;0475820040
F42000924322031991;67;42520;42272;0474871120
F38000632015122023;4;38000;38185;
F38000375628062016;46;38110;38064;
F38001088401101998;168;38170;38485;0476960492
F38000668423011992;2;38000;38185;0476541070
F38000988631072009;85;38400;38421;0476542861
F38000823501012007;3;38350;38269;0476810778
F38001122101012014;214;38460;38515;0474928491
F38000695701071997;18;38100;38185;0476447400
F38000841720082023;;38550;38298;0474862638
F380000018;1750;38410;38422;0476764800
F03000249701092011;16;03450;03107;0470907033
F42000782531032007;48;42100;42218;0477253153
F42000954001072012;2;42290;42302;0477536425
F69001260426072023;161;69830;69206;0474676350
F69001476609081985;60;69100;69266;0478243262
F75000862501052014;7;75001;75101;0142610049
R10100000232373;5;91940;91692;
F01000282201032021;5;01700;01043;0472258179
F69000880013012020;74;69300;69034;0478232792
F69001971601062016;69;69003;69383;0478603239
F380781369;1;38370;38448;0474565757
F38000436602122019;51;38260;38130;0474202355
F010000131;11;01140;01420;0474049900
F38001102329042023;33;38230;38507;0478322508
F69000893301072022;2;69300;69034;0478315325
F38000302001122011;;38190;38002;0476087427
F73000752301112020;102;73480;73290;0479059197
F63000705201072007;;63700;63233;0473850937
F83000586413092016;14;83440;83055;
F74000704201072016;18;74200;74281;0450710064
F15000201204112014;9;15100;15187;04 71 60 01 45
F13000939215062025;50;13200;13004;0490961198
F83000666409012015;;83130;83062;0494081454
F26000850305112018;;26110;26220;0475260378
F07000313201112006;9;07000;07186;0475641570
F74000366001062007;53;74400;74056;0450531545
F300000478;1817;30450;30201;0466564700
F42000896301122014;26;42650;42237;0477950969
F30000562601072025;13;30300;30032;0466592141
F840022446;310;84250;84132;
F66078942116082010;4;66720;66205;0468291213
F350058178;;35520;35173;
F500025200;;50300;50025;0214130265
F38000380601072006;995;38260;38069;0474544759
R10100000005125;;97300;97302;
F690780507;71;69005;69385;0472572000
F060032455;51;06250;06085;
F38000600701102021;4;38000;38185;0476426311
F340011030;25;34070;34172;0467922770
F340021591;194;34000;34172;0499536660
F03000145714011976;4;03700;03023;
F03000434508041991;;03340;03197;
F03000561514122023;27;03430;03315;0470074038
F15000075001072012;2;15000;15014;04 71 48 02 74
F63000468719071991;1;63000;63113;04 73 91 43 03
F63000532014032006;115;63100;63113;0473249165
F630000131;8;63830;63141;0473432929
F63000650002062003;256;63500;63178;0473890756
F63000901731012011;36;63960;63455;0473696028
F630786077;225;63118;63063;0473258990
F03000329701042019;27;03100;03185;0470053312
F63000850601012022;3;63390;63354;04 73 85 70 77
F030780761;;03120;03138;0470997000
F43000230302102018;20;43150;43135;0471039308
F11079057301042007;58;11200;11203;0468270087
F11078998930121997;26;11000;11069;0468250451
F660780743;4;66240;66172;0468879090
F11079125801102019;89;11150;11418;0468247827
F30000696205121985;40;30320;30156;0466753128
F30000916401061995;;30960;30253;0466256465
F30000572515102020;11;30620;30036;0466710845
F34079535001072019;49;34160;34256;0467862155
F30000449601062021;24;30250;30019;0466807242
F87001072529102012;35;87230;87032;0555784382
F34079331413012025;14;34320;34103;0467893356
